brand,model,year,transmission,mileage,fuelType,tax,mpg,engineSize,price
ford,Grand C-MAX,2018,Manual,13202,Petrol,145,47.1,1.0,13000
ford,Fiesta,2013,Manual,30155,Petrol,30,54.3,1.2,6490
ford,S-MAX,2014,Manual,63694,Diesel,145,54.3,1.6,12000
ford,Ka+,2018,Manual,7741,Petrol,145,57.7,1.2,7800
ford,Edge,2019,Automatic,10,Diesel,145,37.2,2.0,33500
ford,Focus,2018,Manual,5297,Diesel,145,57.7,1.5,18500
ford,Ka+,2017,Manual,8621,Petrol,145,57.7,1.2,7450
ford,Fiesta,2017,Manual,17594,Petrol,145,65.7,1.0,10800
ford,Ka+,2018,Manual,12010,Petrol,145,57.7,1.2,7550
ford,Focus,2019,Manual,8496,Petrol,150,60.1,1.0,15995
ford,Kuga,2018,Manual,11643,Diesel,150,54.3,1.5,13995
ford,C-MAX,2016,Manual,21986,Petrol,30,55.4,1.0,9990
ford,Fiesta,2016,Manual,28694,Petrol,125,54.3,1.2,7995
ford,EcoSport,2019,Manual,9969,Petrol,150,51.4,1.0,15750
ford,Focus,2017,Semi-Auto,87659,Diesel,150,67.3,1.5,6995
ford,Ka+,2018,Manual,21662,Petrol,145,57.7,1.2,7300
ford,Grand C-MAX,2017,Manual,28958,Diesel,30,64.2,1.5,10500
ford,Tourneo Connect,2016,Manual,72777,Diesel,30,64.2,1.5,9000
ford,Grand C-MAX,2016,Semi-Auto,52126,Diesel,30,58.9,1.5,9500
ford,Kuga,2017,Manual,30088,Diesel,145,64.2,1.5,12000
ford,C-MAX,2017,Manual,33584,Diesel,20,68.9,1.5,9000
ford,EcoSport,2016,Manual,14004,Petrol,125,53.3,1.0,9290
ford,Grand C-MAX,2017,Manual,46391,Petrol,30,54.3,1.0,9995
ford,Kuga,2019,Manual,11449,Diesel,150,45.6,1.5,16950
ford,Focus,2018,Manual,10727,Petrol,150,57.7,1.0,12995
ford,C-MAX,2017,Manual,12408,Diesel,20,68.9,1.5,9500
ford,Kuga,2017,Manual,22989,Diesel,30,64.2,1.5,11250
ford,EcoSport,2019,Manual,11065,Diesel,145,67.3,1.5,14200
ford,Fiesta,2018,Manual,13199,Petrol,145,56.5,1.0,11500
ford,Fiesta,2019,Manual,3874,Petrol,145,58.9,1.0,11400
ford,Ka+,2017,Manual,7176,Petrol,145,57.7,1.2,6799
ford,Fiesta,2016,Manual,46000,Petrol,0,65.7,1.0,8990
ford,Kuga,2014,Manual,66500,Diesel,200,47.9,2.0,9495
ford,Fiesta,2015,Manual,42819,Petrol,0,65.7,1.0,6750
ford,Kuga,2019,Manual,13255,Diesel,145,47.9,2.0,16995
ford,Kuga,2019,Manual,13255,Diesel,145,47.9,2.0,16995
ford,Fiesta,2015,Manual,42819,Petrol,0,65.7,1.0,6750
ford,Kuga,2014,Manual,66500,Diesel,200,47.9,2.0,9495
ford,Kuga,2019,Automatic,13463,Petrol,145,31.0,1.5,16495
ford,Kuga,2017,Automatic,17731,Diesel,145,54.3,2.0,14985
ford,Kuga,2019,Automatic,6322,Petrol,145,29.1,1.5,21845
ford,Kuga,2017,Manual,24101,Diesel,125,60.1,2.0,15000
ford,Focus,2019,Manual,5000,Petrol,150,58.9,1.0,16000
ford,Kuga,2019,Manual,4051,Diesel,150,47.9,2.0,20000
ford,Focus,2015,Manual,49327,Petrol,20,60.1,1.0,8000
ford,Ka+,2018,Manual,6043,Petrol,150,48.7,1.2,8500
ford,Fiesta,2018,Manual,8538,Petrol,150,56.5,1.0,12000
ford,Fiesta,2019,Manual,4675,Petrol,150,56.5,1.0,12990
ford,Kuga,2017,Manual,38969,Diesel,125,60.1,2.0,13650
ford,Kuga,2014,Manual,52634,Diesel,150,53.3,2.0,10000
ford,S-MAX,2016,Automatic,18920,Petrol,260,35.8,2.0,19544
ford,EcoSport,2015,Manual,23420,Petrol,125,53.3,1.0,8200
ford,Focus,2018,Manual,28271,Petrol,145,57.7,1.0,11300
ford,Fiesta,2018,Manual,9947,Petrol,145,55.4,1.0,14200
ford,Kuga,2016,Manual,34868,Diesel,125,60.1,2.0,12500
ford,Kuga,2017,Manual,33059,Diesel,125,60.1,2.0,13900
ford,Grand C-MAX,2017,Manual,5859,Petrol,30,54.3,1.0,11500
ford,Fiesta,2017,Manual,17549,Petrol,145,65.7,1.0,10250
ford,Focus,2018,Manual,6112,Petrol,145,41.5,2.0,19500
ford,Focus,2018,Semi-Auto,21900,Diesel,145,61.4,2.0,17400
ford,Fiesta,2017,Manual,25233,Petrol,20,62.8,1.0,10000
ford,Focus,2019,Manual,5910,Petrol,150,46.3,1.5,16500
ford,Focus,2019,Manual,8274,Petrol,150,58.9,1.0,14490
ford,Fiesta,2018,Manual,6797,Petrol,150,65.7,1.0,10000
ford,Fiesta,2016,Manual,42000,Petrol,20,62.8,1.0,8500
ford,Fiesta,2018,Manual,5879,Petrol,150,64.2,1.1,9790
ford,Focus,2014,Semi-Auto,71445,Petrol,165,44.1,1.6,5490
ford,S-MAX,2017,Semi-Auto,28911,Diesel,125,51.4,2.0,18990
ford,Fiesta,2017,Manual,16087,Petrol,0,65.7,1.0,10490
ford,Ka+,2017,Manual,30092,Petrol,30,57.7,1.2,6495
ford,KA,2014,Manual,21303,Petrol,30,57.7,1.2,4499
ford,EcoSport,2015,Manual,22500,Petrol,125,52.3,1.0,7995
ford,Fiesta,2017,Manual,27755,Petrol,20,62.8,1.0,9995
ford,Fiesta,2018,Manual,17316,Petrol,145,65.7,1.0,10995
ford,Fiesta,2016,Manual,39012,Petrol,0,65.7,1.0,7495
ford,Kuga,2017,Automatic,26854,Petrol,235,38.2,1.5,15450
ford,S-MAX,2018,Semi-Auto,7222,Diesel,145,52.3,2.0,20359
ford,S-MAX,2019,Manual,7725,Diesel,150,54.3,2.0,24990
ford,Mondeo,2015,Manual,62248,Diesel,20,68.9,2.0,8795
ford,Galaxy,2017,Manual,48533,Diesel,125,56.5,2.0,16995
ford,Kuga,2019,Manual,10568,Diesel,145,54.3,1.5,18395
ford,Edge,2017,Semi-Auto,36000,Diesel,160,48.7,2.0,18490
ford,Grand C-MAX,2017,Manual,40911,Diesel,150,64.2,1.5,9690
ford,Fiesta,2018,Manual,8578,Petrol,145,58.9,1.0,12995
ford,Galaxy,2018,Semi-Auto,34880,Diesel,145,52.3,2.0,17995
ford,B-MAX,2014,Manual,52851,Diesel,20,70.6,1.6,6495
ford,C-MAX,2017,Manual,32793,Diesel,20,68.9,1.5,9695
ford,Fiesta,2018,Manual,4906,Petrol,150,49.6,1.0,14500
ford,Fiesta,2018,Manual,8864,Petrol,150,64.2,1.1,10490
ford,Fiesta,2015,Manual,26937,Petrol,0,65.7,1.0,8250
ford,Kuga,2017,Manual,48744,Diesel,125,60.1,2.0,12200
ford,Focus,2017,Semi-Auto,26482,Diesel,150,74.3,1.5,12390
ford,Kuga,2017,Semi-Auto,13562,Diesel,145,58.9,1.5,14990
ford,Grand Tourneo Connect,2016,Manual,29416,Diesel,30,64.2,1.5,11790
ford,Fiesta,2016,Manual,46702,Diesel,0,78.5,1.5,7995
ford,EcoSport,2016,Manual,30035,Diesel,30,64.2,1.5,7890
ford,Fiesta,2016,Manual,54184,Diesel,0,88.3,1.5,7290
ford,Kuga,2017,Semi-Auto,15121,Diesel,150,58.9,1.5,16490
ford,Kuga,2015,Manual,32803,Diesel,125,60.1,2.0,9490
ford,B-MAX,2016,Automatic,25109,Petrol,160,44.1,1.6,7995
ford,Grand C-MAX,2016,Manual,48154,Diesel,30,64.2,1.5,9795
ford,Grand C-MAX,2016,Semi-Auto,22885,Diesel,30,58.9,1.5,9995
ford,Tourneo Custom,2017,Manual,64432,Diesel,145,44.8,2.0,19194
ford,Kuga,2019,Manual,7641,Petrol,150,40.4,1.5,14995
ford,Grand C-MAX,2017,Semi-Auto,15866,Diesel,30,58.9,1.5,11695
ford,S-MAX,2015,Manual,50178,Diesel,145,54.3,1.6,9995
ford,Edge,2016,Automatic,23743,Diesel,200,47.9,2.0,20645
ford,Kuga,2017,Semi-Auto,29084,Diesel,145,54.3,2.0,17345
ford,Fiesta,2013,Manual,40000,Petrol,30,54.3,1.2,5790
ford,Kuga,2019,Manual,880,Diesel,150,38.2,2.0,17990
ford,Mustang,2020,Semi-Auto,672,Petrol,145,30.7,2.3,36500
ford,Fiesta,2018,Manual,16975,Diesel,145,88.3,1.5,12490
ford,Fiesta,2019,Manual,4401,Petrol,145,48.7,1.1,13690
ford,Fiesta,2017,Manual,40782,Petrol,125,54.3,1.2,7390
ford,Edge,2017,Manual,19775,Diesel,165,48.7,2.0,18490
ford,Fiesta,2018,Manual,12639,Petrol,150,65.7,1.0,9990
ford,Fiesta,2018,Manual,11785,Petrol,150,65.7,1.0,10490
ford,Focus,2018,Manual,9459,Petrol,150,60.1,1.0,13290
ford,Edge,2019,Automatic,10,Diesel,145,37.2,2.0,33500
ford,Focus,2016,Manual,62398,Diesel,0,74.3,1.5,7490
ford,Grand C-MAX,2016,Manual,26985,Petrol,30,54.3,1.0,10490
ford,Fiesta,2018,Manual,5029,Petrol,145,65.7,1.0,9990
ford,Focus,2013,Manual,30869,Diesel,20,67.3,1.6,6490
ford,Fiesta,2018,Manual,9864,Petrol,145,65.7,1.0,9590
ford,Focus,2019,Manual,4380,Petrol,145,34.5,2.3,24990
ford,Galaxy,2013,Manual,45987,Diesel,145,52.3,1.6,8790
ford,Fiesta,2018,Manual,15292,Petrol,150,40.3,1.5,15990
ford,Fiesta,2018,Manual,11042,Diesel,150,88.3,1.5,12495
ford,Focus,2019,Manual,8422,Petrol,150,60.1,1.0,15790
ford,Fiesta,2018,Manual,10126,Petrol,150,65.7,1.0,9495
ford,EcoSport,2019,Manual,7513,Petrol,150,51.4,1.0,15590
ford,Focus,2018,Manual,13090,Petrol,150,57.7,1.0,13250
ford,Focus,2019,Manual,4967,Petrol,150,48.7,1.0,17990
ford,Grand C-MAX,2017,Manual,22888,Petrol,30,54.3,1.0,10990
ford,Kuga,2018,Manual,7721,Diesel,150,54.3,1.5,15790
ford,Kuga,2017,Manual,7271,Petrol,165,45.6,1.5,16990
ford,Fiesta,2019,Manual,3816,Petrol,150,58.9,1.0,14190
ford,Fiesta,2017,Manual,25500,Petrol,145,65.7,1.0,9750
ford,Puma,2020,Manual,270,Petrol,145,50.4,1.0,20775
ford,Focus,2020,Manual,295,Petrol,145,60.1,1.0,21490
ford,Fiesta,2014,Manual,32500,Petrol,0,65.7,1.0,6995
ford,Focus,2019,Manual,2280,Diesel,145,57.7,1.5,19990
ford,EcoSport,2018,Manual,8480,Petrol,145,53.3,1.0,14950
ford,Kuga,2017,Manual,20530,Diesel,145,54.3,2.0,15495
ford,Fiesta,2013,Manual,33842,Petrol,30,54.3,1.2,6595
ford,B-MAX,2016,Manual,21299,Diesel,20,70.6,1.6,7995
ford,Fiesta,2017,Manual,19263,Petrol,0,65.7,1.0,9990
ford,KA,2015,Manual,12864,Petrol,30,57.7,1.2,4950
ford,Focus,2016,Manual,45444,Diesel,0,74.3,1.5,8450
ford,Focus,2016,Manual,27000,Petrol,200,41.5,2.0,15450
ford,Focus,2017,Semi-Auto,12739,Petrol,125,51.4,1.0,11950
ford,EcoSport,2019,Manual,5152,Petrol,145,51.4,1.0,15795
ford,Fiesta,2018,Manual,12810,Petrol,145,56.5,1.0,12495
ford,Edge,2017,Manual,22930,Diesel,160,48.7,2.0,19995
ford,Fiesta,2019,Manual,12043,Petrol,145,65.7,1.0,13395
ford,Focus,2018,Manual,9700,Petrol,145,57.7,1.0,14495
ford,EcoSport,2018,Semi-Auto,9990,Petrol,150,48.7,1.0,14995
ford,Focus,2016,Manual,36500,Petrol,20,60.1,1.0,7995
ford,Kuga,2017,Manual,46800,Diesel,150,54.3,2.0,15250
ford,EcoSport,2017,Manual,36700,Petrol,145,52.3,1.0,8650
ford,Fiesta,2019,Manual,200,Petrol,145,58.9,1.0,14995
ford,Focus,2017,Manual,31079,Diesel,0,74.3,1.5,10950
ford,Focus,2019,Manual,2445,Petrol,150,58.9,1.0,15888
ford,C-MAX,2015,Manual,21182,Diesel,20,68.9,1.5,8950
ford,Focus,2019,Manual,7137,Petrol,150,60.1,1.0,16495
ford,Grand C-MAX,2017,Manual,14369,Diesel,150,64.2,1.5,12950
ford,Focus,2018,Manual,22188,Petrol,150,57.7,1.0,13950
ford,Fiesta,2016,Manual,21871,Petrol,0,65.7,1.0,8990
ford,Kuga,2017,Manual,13411,Diesel,125,60.1,2.0,14950
ford,Focus,2015,Manual,43393,Diesel,20,67.3,2.0,11995
ford,Mustang,2020,Semi-Auto,691,Petrol,145,22.1,5.0,39990
ford,C-MAX,2017,Manual,28463,Diesel,20,68.9,1.5,9450
ford,Fiesta,2018,Manual,13751,Petrol,145,64.2,1.1,9200
ford,Grand C-MAX,2017,Manual,32058,Diesel,30,64.2,1.5,10200
ford,Fiesta,2018,Manual,26457,Petrol,150,65.7,1.0,10250
ford,Fiesta,2017,Manual,32880,Petrol,145,64.2,1.1,7250
ford,Edge,2016,Manual,24984,Diesel,160,48.7,2.0,17750
ford,Focus,2019,Manual,6543,Petrol,145,60.1,1.0,17698
ford,KA,2014,Manual,22455,Petrol,30,57.7,1.2,4698
ford,Fiesta,2015,Manual,57311,Petrol,30,54.3,1.2,5498
ford,Fiesta,2013,Manual,33627,Petrol,30,54.3,1.2,6298
ford,Fiesta,2015,Manual,30797,Petrol,125,54.3,1.2,6298
ford,Kuga,2017,Manual,33184,Diesel,125,60.1,2.0,14998
ford,EcoSport,2016,Manual,22773,Petrol,125,53.3,1.0,8998
ford,B-MAX,2013,Manual,18143,Petrol,145,47.1,1.4,6598
ford,Focus,2015,Manual,46780,Diesel,20,67.3,2.0,11998
ford,Kuga,2017,Manual,37000,Petrol,160,45.6,1.5,13495
ford,Kuga,2018,Manual,15574,Diesel,145,64.2,1.5,15450
ford,Ka+,2017,Manual,28215,Petrol,145,57.7,1.2,6950
ford,Ka+,2018,Manual,5143,Petrol,145,43.5,1.2,9995
ford,Kuga,2016,Manual,36023,Diesel,145,54.3,2.0,14998
ford,Focus,2015,Semi-Auto,36000,Petrol,165,44.8,1.6,8495
ford,Grand Tourneo Connect,2019,Manual,6069,Diesel,145,61.4,1.5,16500
ford,Fiesta,2018,Manual,4706,Petrol,145,65.7,1.0,14250
ford,Fiesta,2018,Manual,15196,Petrol,145,64.2,1.1,9490
ford,Fiesta,2019,Manual,7896,Petrol,145,58.9,1.0,13250
ford,Fiesta,2017,Manual,36239,Petrol,0,65.7,1.0,9400
ford,Ka+,2018,Manual,5023,Petrol,145,57.7,1.2,7950
ford,S-MAX,2018,Manual,15800,Diesel,145,56.5,2.0,21390
ford,Kuga,2017,Manual,32123,Diesel,30,64.2,1.5,13390
ford,Kuga,2015,Manual,65000,Diesel,125,60.1,2.0,9690
ford,Kuga,2016,Manual,50192,Diesel,125,60.1,2.0,9790
ford,Kuga,2014,Semi-Auto,37800,Diesel,200,45.6,2.0,11990
ford,Focus,2013,Manual,51097,Petrol,240,39.2,2.0,9990
ford,Mondeo,2018,Manual,26984,Diesel,145,47.1,2.0,13790
ford,Focus,2016,Manual,39000,Diesel,0,74.3,1.5,8990
ford,Fiesta,2015,Manual,58000,Petrol,0,65.7,1.0,5490
ford,B-MAX,2013,Semi-Auto,48232,Petrol,165,44.1,1.6,4990
ford,Ka+,2017,Manual,33315,Petrol,30,57.7,1.2,6699
ford,EcoSport,2018,Manual,12949,Diesel,145,68.9,1.5,12799
ford,Kuga,2014,Manual,45497,Diesel,200,47.9,2.0,10699
ford,Ka+,2018,Manual,16241,Petrol,145,57.7,1.2,7699
ford,Fiesta,2017,Manual,23296,Petrol,0,65.7,1.0,10300
ford,Kuga,2018,Manual,17287,Diesel,145,60.1,2.0,16300
ford,Fiesta,2018,Manual,10349,Petrol,150,65.7,1.0,12500
ford,Ka+,2018,Manual,23043,Petrol,150,57.7,1.2,8300
ford,Fiesta,2018,Manual,10573,Petrol,150,65.7,1.0,10350
ford,B-MAX,2015,Semi-Auto,47360,Petrol,165,44.1,1.6,7250
ford,Fiesta,2014,Manual,45000,Petrol,0,65.7,1.0,7250
ford,Kuga,2016,Manual,31100,Diesel,150,54.3,2.0,16500
ford,Kuga,2019,Manual,10465,Diesel,145,37.7,2.0,20500
ford,Focus,2015,Manual,32659,Diesel,20,67.3,2.0,12695
ford,Fiesta,2016,Manual,28290,Petrol,125,54.3,1.2,7495
ford,Fiesta,2016,Manual,20741,Petrol,0,65.7,1.0,8995
ford,Focus,2019,Manual,6800,Petrol,145,60.1,1.0,17495
ford,Fiesta,2015,Manual,13000,Petrol,125,54.3,1.2,7695
ford,Focus,2014,Manual,43000,Petrol,20,58.9,1.0,6495
ford,Focus,2019,Manual,3498,Diesel,145,50.4,2.0,26698
ford,EcoSport,2017,Manual,13095,Petrol,125,53.3,1.0,10298
ford,C-MAX,2016,Manual,23858,Petrol,30,55.4,1.0,9798
ford,Focus,2016,Manual,23589,Diesel,20,67.3,2.0,14998
ford,Fiesta,2014,Manual,33353,Petrol,0,65.7,1.0,6998
ford,Focus,2019,Manual,2369,Petrol,150,49.6,1.0,18498
ford,Fiesta,2014,Manual,29951,Petrol,0,65.7,1.0,7498
ford,Kuga,2017,Manual,24024,Petrol,150,45.6,1.5,15998
ford,Focus,2017,Manual,20102,Petrol,20,60.1,1.0,9995
ford,Focus,2018,Manual,9712,Petrol,145,58.9,1.0,14998
ford,Fiesta,2019,Manual,11680,Petrol,145,58.9,1.0,13798
ford,B-MAX,2015,Manual,17151,Petrol,145,47.1,1.4,7498
ford,EcoSport,2018,Manual,15644,Petrol,145,54.3,1.0,14500
ford,EcoSport,2018,Manual,4311,Petrol,145,54.3,1.0,15300
ford,Focus,2017,Manual,26719,Diesel,145,74.3,1.5,12400
ford,Fiesta,2018,Manual,30335,Petrol,145,65.7,1.0,12377
ford,Fiesta,2016,Manual,15636,Petrol,125,54.3,1.2,9500
ford,Fiesta,2015,Manual,31563,Petrol,125,54.3,1.2,7400
ford,Fiesta,2016,Manual,4520,Petrol,125,54.3,1.2,9300
ford,Ka+,2017,Manual,6073,Petrol,145,57.7,1.2,7950
ford,Fiesta,2019,Manual,6768,Petrol,145,58.9,1.0,15950
ford,Focus,2019,Manual,7416,Petrol,145,34.5,2.3,25250
ford,Fiesta,2017,Manual,33699,Petrol,150,64.2,1.1,7990
ford,Fiesta,2015,Manual,4627,Petrol,125,54.3,1.2,7495
ford,Fiesta,2018,Manual,28240,Petrol,150,65.7,1.0,9599
ford,Fiesta,2019,Manual,9597,Petrol,150,58.9,1.0,12995
ford,Kuga,2019,Manual,7404,Diesel,150,45.6,1.5,17690
ford,Ka+,2019,Manual,6613,Petrol,150,47.9,1.2,10250
ford,Fiesta,2017,Manual,14522,Petrol,145,64.2,1.1,9800
ford,Ka+,2017,Manual,10468,Petrol,145,57.7,1.2,8100
ford,Fiesta,2018,Manual,13802,Petrol,145,58.9,1.0,11300
ford,Kuga,2018,Manual,16316,Diesel,145,54.3,2.0,19000
ford,Kuga,2017,Manual,35448,Diesel,150,60.1,2.0,13998
ford,Fiesta,2017,Manual,7721,Petrol,0,65.7,1.0,11998
ford,EcoSport,2015,Manual,33515,Diesel,30,61.4,1.5,7998
ford,Focus,2017,Manual,20758,Diesel,0,74.3,1.5,11998
ford,EcoSport,2018,Manual,9889,Petrol,145,54.3,1.0,13700
ford,Kuga,2019,Manual,10265,Diesel,145,54.3,1.5,16450
ford,Fiesta,2015,Manual,14631,Petrol,30,54.3,1.2,7995
ford,C-MAX,2017,Semi-Auto,13056,Diesel,125,58.9,2.0,11450
ford,Fiesta,2017,Manual,25133,Petrol,145,47.9,1.6,11450
ford,Focus,2018,Manual,2684,Petrol,145,41.5,2.0,16950
ford,Fiesta,2017,Manual,6046,Diesel,0,78.5,1.5,11950
ford,Focus,2018,Manual,11591,Petrol,145,60.1,1.0,14250
ford,Ka+,2016,Manual,13865,Petrol,30,57.7,1.2,7250
ford,Fiesta,2018,Manual,14830,Petrol,145,64.2,1.1,10050
ford,Ka+,2018,Manual,10920,Petrol,145,57.7,1.2,9000
ford,Fiesta,2018,Manual,14346,Petrol,145,62.8,1.0,12400
ford,Fiesta,2018,Manual,10357,Petrol,145,65.7,1.0,11200
ford,Focus,2020,Manual,52,Petrol,145,60.1,1.0,21000
ford,Fiesta,2018,Manual,23860,Petrol,145,64.2,1.1,9741
ford,Focus,2019,Automatic,13743,Petrol,150,51.4,1.0,17498
ford,Kuga,2015,Manual,37962,Diesel,150,53.3,2.0,9998
ford,Focus,2017,Semi-Auto,5715,Petrol,125,51.4,1.0,12698
ford,EcoSport,2017,Manual,11599,Petrol,145,52.3,1.0,9998
ford,Kuga,2017,Manual,22814,Diesel,145,54.3,2.0,15998
ford,C-MAX,2017,Manual,41460,Petrol,30,55.4,1.0,10298
ford,Focus,2018,Semi-Auto,30898,Petrol,150,51.4,1.0,11980
ford,EcoSport,2017,Manual,24505,Diesel,145,64.2,1.5,9698
ford,Fiesta,2013,Manual,71825,Petrol,0,65.7,1.0,4998
ford,Kuga,2018,Semi-Auto,21173,Diesel,150,58.9,1.5,15998
ford,KA,2015,Manual,19502,Petrol,30,57.7,1.2,4698
ford,Fiesta,2015,Manual,39405,Petrol,0,65.7,1.0,6998
ford,Focus,2017,Manual,10044,Diesel,150,67.3,2.0,17298
ford,Focus,2017,Manual,14032,Diesel,150,74.3,1.5,11998
ford,Kuga,2018,Manual,13058,Diesel,145,54.3,1.5,17498
ford,Focus,2018,Manual,18678,Diesel,145,74.3,1.5,16998
ford,Kuga,2017,Automatic,20893,Petrol,235,38.2,1.5,13995
ford,Grand C-MAX,2018,Manual,21643,Petrol,145,47.9,1.0,11995
ford,Kuga,2019,Manual,2350,Diesel,145,54.3,1.5,15995
ford,C-MAX,2017,Manual,30803,Diesel,20,68.9,1.5,9290
ford,Kuga,2017,Manual,37187,Diesel,145,54.3,2.0,13990
ford,S-MAX,2019,Semi-Auto,9282,Diesel,145,51.4,2.0,25990
ford,Fiesta,2013,Manual,33428,Petrol,30,54.3,1.2,6290
ford,Fiesta,2019,Manual,8028,Petrol,145,55.4,1.0,15490
ford,C-MAX,2017,Manual,15650,Petrol,145,55.4,1.0,10690
ford,EcoSport,2016,Semi-Auto,55102,Petrol,165,44.8,1.5,8498
ford,Focus,2017,Manual,22213,Diesel,0,74.3,1.5,11498
ford,Fiesta,2018,Manual,15798,Petrol,150,65.7,1.0,11998
ford,Focus,2017,Manual,14212,Petrol,145,60.1,1.0,10598
ford,Focus,2017,Manual,27412,Diesel,150,74.3,1.5,10998
ford,Fiesta,2015,Manual,2263,Petrol,0,65.7,1.0,7498
ford,Kuga,2014,Manual,69211,Diesel,150,53.3,2.0,7998
ford,Focus,2017,Manual,16121,Diesel,150,74.3,1.5,11998
ford,Focus,2017,Manual,15619,Diesel,145,74.3,1.5,12698
ford,Focus,2017,Manual,28534,Diesel,0,74.3,1.5,9998
ford,EcoSport,2015,Manual,41527,Petrol,160,44.8,1.5,7998
ford,B-MAX,2017,Manual,29720,Petrol,30,57.7,1.0,9598
ford,Focus,2018,Manual,6194,Petrol,145,57.7,1.0,14598
ford,Tourneo Custom,2015,Manual,30324,Diesel,235,43.5,2.2,15998
ford,EcoSport,2016,Manual,4027,Diesel,30,64.2,1.5,9998
ford,Focus,2018,Manual,21284,Diesel,145,74.3,1.5,16998
ford,EcoSport,2018,Manual,22338,Petrol,145,54.3,1.0,14498
ford,Focus,2016,Manual,24123,Diesel,20,67.3,2.0,13798
ford,Fiesta,2015,Manual,37376,Petrol,125,54.3,1.2,6998
ford,Kuga,2017,Manual,9587,Diesel,150,60.1,2.0,14998
ford,Fiesta,2017,Manual,5012,Petrol,150,65.7,1.0,9998
ford,Focus,2017,Manual,20554,Diesel,0,74.3,1.5,12498
ford,Focus,2017,Automatic,12912,Petrol,150,46.3,1.5,13298
ford,Fiesta,2016,Manual,30654,Petrol,0,65.7,1.0,7998
ford,EcoSport,2017,Manual,42692,Petrol,125,52.3,1.0,9998
ford,EcoSport,2017,Manual,36501,Diesel,30,64.2,1.5,8998
ford,Fiesta,2016,Manual,22147,Diesel,0,78.5,1.5,9998
ford,Fiesta,2016,Manual,14345,Petrol,0,65.7,1.0,10998
ford,Grand Tourneo Connect,2017,Manual,17442,Diesel,30,64.2,1.5,12298
ford,Kuga,2014,Manual,59701,Diesel,145,53.3,2.0,9298
ford,Fiesta,2013,Manual,33850,Petrol,30,54.3,1.2,5798
ford,Fiesta,2018,Manual,14272,Petrol,145,65.7,1.0,10498
ford,Fiesta,2016,Manual,22016,Petrol,125,54.3,1.2,7998
ford,Fiesta,2019,Manual,14348,Petrol,145,56.5,1.0,12498
ford,Focus,2019,Manual,9557,Petrol,145,60.1,1.0,16498
ford,Fiesta,2018,Manual,18847,Diesel,145,88.3,1.5,10798
ford,Fiesta,2019,Manual,13778,Petrol,150,58.9,1.0,11298
ford,B-MAX,2018,Manual,9782,Petrol,145,55.4,1.0,11698
ford,Fiesta,2018,Manual,18192,Petrol,145,65.7,1.0,10298
ford,Focus,2018,Manual,19725,Diesel,145,67.3,2.0,18998
ford,Focus,2017,Manual,9038,Diesel,0,74.3,1.5,11998
ford,Fiesta,2017,Manual,19096,Petrol,145,65.7,1.0,9998
ford,Fiesta,2017,Manual,17292,Petrol,145,54.3,1.2,8498
ford,EcoSport,2018,Manual,30127,Petrol,145,54.3,1.0,12998
ford,Fiesta,2018,Manual,14519,Petrol,145,64.2,1.1,9998
ford,EcoSport,2017,Manual,33005,Petrol,145,53.3,1.0,9698
ford,C-MAX,2016,Semi-Auto,25356,Diesel,20,64.2,1.5,10498
ford,Fiesta,2016,Manual,29531,Petrol,125,54.3,1.2,7998
ford,Fiesta,2016,Manual,34716,Petrol,125,54.3,1.2,6998
ford,Kuga,2017,Semi-Auto,7373,Diesel,150,54.3,2.0,17698
ford,Fiesta,2016,Manual,35367,Petrol,125,54.3,1.2,7298
ford,Focus,2016,Manual,38313,Petrol,20,60.1,1.0,8498
ford,Focus,2014,Manual,52544,Diesel,20,67.3,1.6,7298
ford,Focus,2019,Manual,17998,Petrol,150,60.1,1.0,16798
ford,Fiesta,2019,Manual,12391,Petrol,145,58.9,1.0,13598
ford,Kuga,2018,Automatic,7063,Petrol,150,31.0,1.5,15998
ford,Grand C-MAX,2017,Automatic,14420,Diesel,30,58.9,1.5,10830
ford,KA,2014,Manual,54096,Petrol,30,57.7,1.2,4290
ford,Fiesta,2015,Manual,30947,Petrol,0,65.7,1.0,7790
ford,Fiesta,2017,Manual,30993,Petrol,145,47.9,1.6,11490
ford,KA,2016,Manual,13954,Petrol,30,57.7,1.2,6340
ford,Tourneo Connect,2016,Manual,24939,Diesel,30,61.4,1.5,11298
ford,Focus,2018,Manual,10306,Petrol,145,58.9,1.0,14998
ford,Focus,2018,Automatic,7097,Diesel,145,64.2,2.0,16298
ford,Kuga,2017,Semi-Auto,32451,Diesel,145,54.3,2.0,17298
ford,Focus,2019,Manual,11614,Petrol,145,60.1,1.0,15798
ford,Focus,2019,Manual,12926,Petrol,145,60.1,1.0,16998
ford,Fiesta,2017,Manual,28500,Petrol,150,47.9,1.6,11495
ford,Kuga,2015,Manual,48523,Diesel,150,54.3,2.0,11698
ford,Focus,2018,Manual,12726,Petrol,145,51.4,1.5,13498
ford,Ka+,2018,Manual,6963,Petrol,145,43.5,1.2,9998
ford,Focus,2019,Automatic,3541,Diesel,145,74.3,1.5,23695
ford,Focus,2019,Automatic,9987,Diesel,145,74.3,1.5,20498
ford,Focus,2019,Manual,13998,Petrol,145,60.1,1.0,16998
ford,Fiesta,2019,Manual,16997,Petrol,145,58.9,1.0,11198
ford,Grand C-MAX,2018,Manual,36244,Petrol,145,54.3,1.0,11998
